slug,name,team,location,opponent,outcome,seconds_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,plus_minus,game_score,game_date
duranke01,Kevin Durant,Team.PHOENIX_SUNS,Location.AWAY,Team.DETROIT_PISTONS,Outcome.WIN,2283,13,27,2,8,8,12,0,7,5,2,3,2,2,12.0,27.6,2025-01-18
poolejo01,Jordan Poole,Team.WASHINGTON_WIZARDS,Location.AWAY,Team.GOLDEN_STATE_WARRIORS,Outcome.LOSS,2162,12,25,8,15,6,6,1,4,5,0,0,2,4,-6.0,27.1,2025-01-18
wiggian01,Andrew Wiggins,Team.GOLDEN_STATE_WARRIORS,Location.HOME,Team.WASHINGTON_WIZARDS,Outcome.WIN,2090,12,22,4,10,3,6,2,9,4,1,2,1,1,1.0,27.1,2025-01-18
mitchdo01,Donovan Mitchell,Team.CLEVELAND_CAVALIERS,Location.AWAY,Team.MINNESOTA_TIMBERWOLVES,Outcome.WIN,2016,12,27,4,15,8,9,2,6,7,1,0,3,2,10.0,26.8,2025-01-18
bookede01,Devin Booker,Team.PHOENIX_SUNS,Location.AWAY,Team.DETROIT_PISTONS,Outcome.WIN,2530,11,22,1,5,12,13,0,5,3,1,0,2,2,-5.0,25.4,2025-01-18
garlada01,Darius Garland,Team.CLEVELAND_CAVALIERS,Location.AWAY,Team.MINNESOTA_TIMBERWOLVES,Outcome.WIN,1992,8,19,5,10,8,8,2,3,6,0,0,1,1,-14.0,24.0,2025-01-18
richani01,Nick Richards,Team.PHOENIX_SUNS,Location.AWAY,Team.DETROIT_PISTONS,Outcome.WIN,1769,7,8,0,0,7,9,4,7,1,1,0,0,2,22.0,23.2,2025-01-18
randlju01,Julius Randle,Team.MINNESOTA_TIMBERWOLVES,Location.HOME,Team.CLEVELAND_CAVALIERS,Outcome.LOSS,2294,7,12,1,5,5,7,3,11,9,1,0,3,1,0.0,22.9,2025-01-18
hendesc01,Scoot Henderson,Team.PORTLAND_TRAIL_BLAZERS,Location.HOME,Team.HOUSTON_ROCKETS,Outcome.LOSS,1873,6,11,3,5,6,6,0,5,11,1,3,4,3,3.0,22.8,2025-01-18
youngtr01,Trae Young,Team.ATLANTA_HAWKS,Location.AWAY,Team.BOSTON_CELTICS,Outcome.WIN,2332,10,23,3,10,5,5,0,4,11,2,2,5,1,3.0,22.8,2025-01-18
kornelu01,Luke Kornet,Team.BOSTON_CELTICS,Location.HOME,Team.ATLANTA_HAWKS,Outcome.LOSS,1853,7,9,0,0,3,4,6,1,2,4,2,1,2,-5.0,22.6,2025-01-18
sengual01,Alperen Şengün,Team.HOUSTON_ROCKETS,Location.AWAY,Team.PORTLAND_TRAIL_BLAZERS,Outcome.WIN,1844,10,19,1,1,2,5,6,9,6,2,1,3,2,12.0,22.5,2025-01-18
